gcf_id,Category
NRPS_gcf_1740,NRPS
NRPS_gcf_1741,NRPS
NRPS_gcf_1742,NRPS
NRPS_gcf_1743,NRPS
NRPS_gcf_1744,NRPS
NRPS_gcf_1745,NRPS
NRPS_gcf_1746,NRPS
NRPS_gcf_1747,NRPS
NRPS_gcf_1748,NRPS
NRPS_gcf_1749,NRPS
NRPS_gcf_175,NRPS
NRPS_gcf_1750,NRPS
NRPS_gcf_1751,NRPS
NRPS_gcf_1752,NRPS
NRPS_gcf_1753,NRPS
NRPS_gcf_1754,NRPS
NRPS_gcf_1755,NRPS
NRPS_gcf_1756,NRPS
NRPS_gcf_1757,NRPS
NRPS_gcf_1758,NRPS
NRPS_gcf_1759,NRPS
NRPS_gcf_176,NRPS
NRPS_gcf_1760,NRPS
NRPS_gcf_1761,NRPS
NRPS_gcf_1762,NRPS
NRPS_gcf_1763,NRPS
NRPS_gcf_1764,NRPS
NRPS_gcf_1765,NRPS
NRPS_gcf_1766,NRPS
NRPS_gcf_1767,NRPS
NRPS_gcf_1768,NRPS
NRPS_gcf_1769,NRPS
NRPS_gcf_177,NRPS
NRPS_gcf_1770,NRPS
NRPS_gcf_1771,NRPS
NRPS_gcf_1772,NRPS
NRPS_gcf_1773,NRPS
NRPS_gcf_1774,NRPS
NRPS_gcf_1775,NRPS
NRPS_gcf_1776,NRPS
NRPS_gcf_1777,NRPS
NRPS_gcf_1778,NRPS
NRPS_gcf_1779,NRPS
NRPS_gcf_178,NRPS
NRPS_gcf_1780,NRPS
NRPS_gcf_1781,NRPS
NRPS_gcf_1782,NRPS
NRPS_gcf_1783,NRPS
NRPS_gcf_1784,NRPS
NRPS_gcf_1785,NRPS
NRPS_gcf_1786,NRPS
NRPS_gcf_1787,NRPS
NRPS_gcf_1788,NRPS
NRPS_gcf_1789,NRPS
NRPS_gcf_179,NRPS
NRPS_gcf_1790,NRPS
NRPS_gcf_1791,NRPS
NRPS_gcf_1792,NRPS
NRPS_gcf_1793,NRPS
NRPS_gcf_1794,NRPS
NRPS_gcf_1795,NRPS
NRPS_gcf_1796,NRPS
NRPS_gcf_1797,NRPS
NRPS_gcf_1798,NRPS
NRPS_gcf_1799,NRPS
NRPS_gcf_18,NRPS
NRPS_gcf_180,NRPS
NRPS_gcf_1800,NRPS
NRPS_gcf_1801,NRPS
NRPS_gcf_1802,NRPS
NRPS_gcf_1803,NRPS
NRPS_gcf_1804,NRPS
NRPS_gcf_1805,NRPS
NRPS_gcf_1806,NRPS
NRPS_gcf_1807,NRPS
NRPS_gcf_1808,NRPS
NRPS_gcf_1809,NRPS
NRPS_gcf_181,NRPS
NRPS_gcf_1810,NRPS
NRPS_gcf_1811,NRPS
NRPS_gcf_1812,NRPS
NRPS_gcf_1813,NRPS
NRPS_gcf_1814,NRPS
NRPS_gcf_1815,NRPS
NRPS_gcf_1816,NRPS
NRPS_gcf_1817,NRPS
NRPS_gcf_1818,NRPS
NRPS_gcf_1819,NRPS
NRPS_gcf_182,NRPS
NRPS_gcf_1820,NRPS
NRPS_gcf_1821,NRPS
NRPS_gcf_1822,NRPS
NRPS_gcf_1823,NRPS
NRPS_gcf_1824,NRPS
NRPS_gcf_1825,NRPS
NRPS_gcf_1826,NRPS
NRPS_gcf_1827,NRPS
NRPS_gcf_1828,NRPS
NRPS_gcf_1829,NRPS
NRPS_gcf_183,NRPS
NRPS_gcf_1830,NRPS
NRPS_gcf_1831,NRPS
NRPS_gcf_1832,NRPS
NRPS_gcf_1833,NRPS
NRPS_gcf_1834,NRPS
NRPS_gcf_1835,NRPS
NRPS_gcf_1836,NRPS
NRPS_gcf_1837,NRPS
NRPS_gcf_1838,NRPS
NRPS_gcf_1839,NRPS
NRPS_gcf_184,NRPS
NRPS_gcf_1840,NRPS
NRPS_gcf_1841,NRPS
NRPS_gcf_1842,NRPS
NRPS_gcf_1843,NRPS
NRPS_gcf_1844,NRPS
NRPS_gcf_1845,NRPS
NRPS_gcf_1846,NRPS
NRPS_gcf_1847,NRPS
NRPS_gcf_1848,NRPS
NRPS_gcf_1849,NRPS
NRPS_gcf_185,NRPS
NRPS_gcf_1850,NRPS
NRPS_gcf_1851,NRPS
NRPS_gcf_1852,NRPS
NRPS_gcf_1853,NRPS
NRPS_gcf_1854,NRPS
NRPS_gcf_1855,NRPS
NRPS_gcf_1856,NRPS
NRPS_gcf_1857,NRPS
NRPS_gcf_1858,NRPS
NRPS_gcf_1859,NRPS
NRPS_gcf_186,NRPS
NRPS_gcf_1860,NRPS
NRPS_gcf_1861,NRPS
NRPS_gcf_1862,NRPS
NRPS_gcf_1863,NRPS
NRPS_gcf_1864,NRPS
NRPS_gcf_1865,NRPS
NRPS_gcf_1866,NRPS
NRPS_gcf_1867,NRPS
NRPS_gcf_1868,NRPS
NRPS_gcf_1869,NRPS
NRPS_gcf_187,NRPS
NRPS_gcf_1870,NRPS
NRPS_gcf_1871,NRPS
NRPS_gcf_1872,NRPS
NRPS_gcf_1873,NRPS
NRPS_gcf_1874,NRPS
NRPS_gcf_1875,NRPS
NRPS_gcf_1876,NRPS
NRPS_gcf_1877,NRPS
NRPS_gcf_1878,NRPS
NRPS_gcf_1879,NRPS
NRPS_gcf_188,NRPS
NRPS_gcf_1880,NRPS
NRPS_gcf_1881,NRPS
NRPS_gcf_1882,NRPS
NRPS_gcf_1883,NRPS
NRPS_gcf_1884,NRPS
NRPS_gcf_1885,NRPS
NRPS_gcf_1886,NRPS
NRPS_gcf_1887,NRPS
NRPS_gcf_1888,NRPS
NRPS_gcf_1889,NRPS
NRPS_gcf_189,NRPS
NRPS_gcf_1890,NRPS
NRPS_gcf_1891,NRPS
NRPS_gcf_1892,NRPS
NRPS_gcf_1893,NRPS
NRPS_gcf_1894,NRPS
NRPS_gcf_1895,NRPS
NRPS_gcf_1896,NRPS
NRPS_gcf_1897,NRPS
NRPS_gcf_1898,NRPS
NRPS_gcf_1899,NRPS
NRPS_gcf_19,NRPS
NRPS_gcf_190,NRPS
NRPS_gcf_1900,NRPS
NRPS_gcf_1901,NRPS
NRPS_gcf_1902,NRPS
NRPS_gcf_1903,NRPS
NRPS_gcf_1904,NRPS
NRPS_gcf_1905,NRPS
NRPS_gcf_1906,NRPS
NRPS_gcf_1907,NRPS
NRPS_gcf_1908,NRPS
NRPS_gcf_1909,NRPS
NRPS_gcf_191,NRPS
NRPS_gcf_1910,NRPS
NRPS_gcf_1911,NRPS
NRPS_gcf_1912,NRPS
NRPS_gcf_1913,NRPS
NRPS_gcf_1914,NRPS
NRPS_gcf_1915,NRPS
NRPS_gcf_1916,NRPS
NRPS_gcf_1917,NRPS
NRPS_gcf_1918,NRPS
NRPS_gcf_1919,NRPS
NRPS_gcf_192,NRPS
NRPS_gcf_1920,NRPS
NRPS_gcf_1921,NRPS
NRPS_gcf_1922,NRPS
NRPS_gcf_1923,NRPS
NRPS_gcf_1924,NRPS
NRPS_gcf_1925,NRPS
NRPS_gcf_1926,NRPS
NRPS_gcf_1927,NRPS
NRPS_gcf_1928,NRPS
NRPS_gcf_1929,NRPS
NRPS_gcf_193,NRPS
NRPS_gcf_1930,NRPS
NRPS_gcf_1931,NRPS
NRPS_gcf_1932,NRPS
NRPS_gcf_1933,NRPS
NRPS_gcf_1934,NRPS
NRPS_gcf_1935,NRPS
NRPS_gcf_1936,NRPS
NRPS_gcf_1937,NRPS
NRPS_gcf_1938,NRPS
NRPS_gcf_1939,NRPS
NRPS_gcf_194,NRPS
NRPS_gcf_1940,NRPS
NRPS_gcf_1941,NRPS
NRPS_gcf_1942,NRPS
NRPS_gcf_1943,NRPS
NRPS_gcf_1944,NRPS
NRPS_gcf_1945,NRPS
NRPS_gcf_1946,NRPS
NRPS_gcf_1947,NRPS
NRPS_gcf_1948,NRPS
NRPS_gcf_1949,NRPS
NRPS_gcf_195,NRPS
NRPS_gcf_1950,NRPS
NRPS_gcf_1951,NRPS
NRPS_gcf_1952,NRPS
NRPS_gcf_1953,NRPS
NRPS_gcf_1954,NRPS
NRPS_gcf_1955,NRPS
NRPS_gcf_1956,NRPS
NRPS_gcf_1957,NRPS
NRPS_gcf_1958,NRPS
NRPS_gcf_1959,NRPS
NRPS_gcf_196,NRPS
NRPS_gcf_1960,NRPS
NRPS_gcf_1961,NRPS
NRPS_gcf_1962,NRPS
NRPS_gcf_1963,NRPS
NRPS_gcf_1964,NRPS
NRPS_gcf_1965,NRPS
NRPS_gcf_1966,NRPS
NRPS_gcf_1967,NRPS
NRPS_gcf_1968,NRPS
NRPS_gcf_1969,NRPS
NRPS_gcf_197,NRPS
NRPS_gcf_1970,NRPS
NRPS_gcf_1971,NRPS
NRPS_gcf_1972,NRPS
NRPS_gcf_1973,NRPS
NRPS_gcf_1974,NRPS
NRPS_gcf_1975,NRPS
NRPS_gcf_1976,NRPS
NRPS_gcf_1977,NRPS
NRPS_gcf_1978,NRPS
NRPS_gcf_1979,NRPS
NRPS_gcf_198,NRPS
NRPS_gcf_1980,NRPS
NRPS_gcf_1981,NRPS
NRPS_gcf_1982,NRPS
NRPS_gcf_1983,NRPS
NRPS_gcf_1984,NRPS
NRPS_gcf_1985,NRPS
NRPS_gcf_1986,NRPS
NRPS_gcf_1987,NRPS
NRPS_gcf_1988,NRPS
NRPS_gcf_1989,NRPS
NRPS_gcf_199,NRPS
NRPS_gcf_1990,NRPS
NRPS_gcf_1991,NRPS
NRPS_gcf_1992,NRPS
NRPS_gcf_1993,NRPS
NRPS_gcf_1994,NRPS
NRPS_gcf_1995,NRPS
NRPS_gcf_1996,NRPS
NRPS_gcf_1997,NRPS
NRPS_gcf_1998,NRPS
NRPS_gcf_1999,NRPS
NRPS_gcf_2,NRPS
NRPS_gcf_20,NRPS
NRPS_gcf_200,NRPS
NRPS_gcf_2000,NRPS
NRPS_gcf_2001,NRPS
NRPS_gcf_2002,NRPS
NRPS_gcf_2003,NRPS
NRPS_gcf_2004,NRPS
NRPS_gcf_2005,NRPS
NRPS_gcf_2006,NRPS
NRPS_gcf_2007,NRPS
NRPS_gcf_2008,NRPS
NRPS_gcf_2009,NRPS
NRPS_gcf_201,NRPS
NRPS_gcf_2010,NRPS
NRPS_gcf_2011,NRPS
NRPS_gcf_2012,NRPS
NRPS_gcf_2013,NRPS
NRPS_gcf_2014,NRPS
NRPS_gcf_2015,NRPS
NRPS_gcf_2016,NRPS
NRPS_gcf_2017,NRPS
NRPS_gcf_2018,NRPS
NRPS_gcf_2019,NRPS
NRPS_gcf_202,NRPS
NRPS_gcf_2020,NRPS
NRPS_gcf_2021,NRPS
NRPS_gcf_2022,NRPS
NRPS_gcf_2023,NRPS
NRPS_gcf_2024,NRPS
NRPS_gcf_2025,NRPS
NRPS_gcf_2026,NRPS
NRPS_gcf_2027,NRPS
NRPS_gcf_2028,NRPS
NRPS_gcf_2029,NRPS
NRPS_gcf_203,NRPS
NRPS_gcf_2030,NRPS
NRPS_gcf_2031,NRPS
NRPS_gcf_2032,NRPS
NRPS_gcf_2033,NRPS
NRPS_gcf_2034,NRPS
NRPS_gcf_2035,NRPS
NRPS_gcf_2036,NRPS
NRPS_gcf_2037,NRPS
NRPS_gcf_2038,NRPS
NRPS_gcf_2039,NRPS
NRPS_gcf_204,NRPS
NRPS_gcf_2040,NRPS
NRPS_gcf_2041,NRPS
NRPS_gcf_2042,NRPS
NRPS_gcf_2043,NRPS
NRPS_gcf_2044,NRPS
NRPS_gcf_2045,NRPS
NRPS_gcf_2046,NRPS
NRPS_gcf_2047,NRPS
NRPS_gcf_2048,NRPS
NRPS_gcf_2049,NRPS
NRPS_gcf_205,NRPS
NRPS_gcf_2050,NRPS
NRPS_gcf_2051,NRPS
NRPS_gcf_2052,NRPS
NRPS_gcf_2053,NRPS
NRPS_gcf_2054,NRPS
NRPS_gcf_2055,NRPS
NRPS_gcf_2056,NRPS
NRPS_gcf_2057,NRPS
NRPS_gcf_2058,NRPS
NRPS_gcf_2059,NRPS
NRPS_gcf_206,NRPS
NRPS_gcf_2060,NRPS
NRPS_gcf_2061,NRPS
NRPS_gcf_2062,NRPS
NRPS_gcf_2063,NRPS
NRPS_gcf_2064,NRPS
NRPS_gcf_2065,NRPS
NRPS_gcf_2066,NRPS
NRPS_gcf_2067,NRPS
NRPS_gcf_2068,NRPS
NRPS_gcf_2069,NRPS
NRPS_gcf_207,NRPS
NRPS_gcf_2070,NRPS
NRPS_gcf_2071,NRPS
NRPS_gcf_2072,NRPS
NRPS_gcf_2073,NRPS
NRPS_gcf_2074,NRPS
NRPS_gcf_2075,NRPS
NRPS_gcf_2076,NRPS
NRPS_gcf_2077,NRPS
NRPS_gcf_2078,NRPS
NRPS_gcf_2079,NRPS
NRPS_gcf_208,NRPS
NRPS_gcf_2080,NRPS
NRPS_gcf_2081,NRPS
NRPS_gcf_2082,NRPS
NRPS_gcf_2083,NRPS
NRPS_gcf_2084,NRPS
NRPS_gcf_2085,NRPS
NRPS_gcf_2086,NRPS
NRPS_gcf_2087,NRPS
NRPS_gcf_2088,NRPS
NRPS_gcf_2089,NRPS
NRPS_gcf_209,NRPS
NRPS_gcf_2090,NRPS
NRPS_gcf_2091,NRPS
NRPS_gcf_2092,NRPS
NRPS_gcf_2093,NRPS
NRPS_gcf_2094,NRPS
NRPS_gcf_2095,NRPS
NRPS_gcf_2096,NRPS
NRPS_gcf_2097,NRPS
NRPS_gcf_2098,NRPS
NRPS_gcf_2099,NRPS
NRPS_gcf_21,NRPS
NRPS_gcf_210,NRPS
NRPS_gcf_2100,NRPS
NRPS_gcf_2101,NRPS
NRPS_gcf_2102,NRPS
NRPS_gcf_2103,NRPS
NRPS_gcf_2104,NRPS
NRPS_gcf_2105,NRPS
NRPS_gcf_2106,NRPS
NRPS_gcf_2107,NRPS
NRPS_gcf_2108,NRPS
NRPS_gcf_2109,NRPS
NRPS_gcf_211,NRPS
NRPS_gcf_2110,NRPS
NRPS_gcf_2111,NRPS
NRPS_gcf_2112,NRPS
NRPS_gcf_2113,NRPS
NRPS_gcf_2114,NRPS
NRPS_gcf_2115,NRPS
NRPS_gcf_2116,NRPS
NRPS_gcf_2117,NRPS
NRPS_gcf_2118,NRPS
NRPS_gcf_2119,NRPS
NRPS_gcf_212,NRPS
NRPS_gcf_2120,NRPS
NRPS_gcf_2121,NRPS
NRPS_gcf_213,NRPS
NRPS_gcf_214,NRPS
NRPS_gcf_215,NRPS
NRPS_gcf_216,NRPS
NRPS_gcf_217,NRPS
NRPS_gcf_218,NRPS
NRPS_gcf_219,NRPS
NRPS_gcf_22,NRPS
NRPS_gcf_220,NRPS
NRPS_gcf_221,NRPS
NRPS_gcf_222,NRPS
NRPS_gcf_223,NRPS
NRPS_gcf_224,NRPS
NRPS_gcf_225,NRPS
NRPS_gcf_226,NRPS
NRPS_gcf_227,NRPS
NRPS_gcf_228,NRPS
NRPS_gcf_229,NRPS
NRPS_gcf_23,NRPS
NRPS_gcf_230,NRPS
NRPS_gcf_231,NRPS
NRPS_gcf_232,NRPS
NRPS_gcf_233,NRPS
NRPS_gcf_234,NRPS
NRPS_gcf_235,NRPS
NRPS_gcf_236,NRPS
NRPS_gcf_237,NRPS
NRPS_gcf_238,NRPS
NRPS_gcf_239,NRPS
NRPS_gcf_24,NRPS
NRPS_gcf_240,NRPS
NRPS_gcf_241,NRPS
NRPS_gcf_242,NRPS
NRPS_gcf_243,NRPS
NRPS_gcf_244,NRPS
NRPS_gcf_245,NRPS
NRPS_gcf_246,NRPS
NRPS_gcf_247,NRPS
NRPS_gcf_248,NRPS
NRPS_gcf_249,NRPS
NRPS_gcf_25,NRPS
NRPS_gcf_250,NRPS
NRPS_gcf_251,NRPS
NRPS_gcf_252,NRPS
NRPS_gcf_253,NRPS
NRPS_gcf_254,NRPS
NRPS_gcf_255,NRPS
NRPS_gcf_256,NRPS
NRPS_gcf_257,NRPS
NRPS_gcf_258,NRPS
NRPS_gcf_259,NRPS
NRPS_gcf_26,NRPS
NRPS_gcf_260,NRPS
NRPS_gcf_261,NRPS
NRPS_gcf_262,NRPS
NRPS_gcf_263,NRPS
NRPS_gcf_264,NRPS
NRPS_gcf_265,NRPS
NRPS_gcf_266,NRPS
NRPS_gcf_267,NRPS
NRPS_gcf_268,NRPS
NRPS_gcf_269,NRPS
NRPS_gcf_27,NRPS
NRPS_gcf_270,NRPS
NRPS_gcf_271,NRPS
NRPS_gcf_272,NRPS
NRPS_gcf_273,NRPS
NRPS_gcf_274,NRPS
NRPS_gcf_275,NRPS
NRPS_gcf_276,NRPS
NRPS_gcf_277,NRPS
NRPS_gcf_278,NRPS
NRPS_gcf_279,NRPS
NRPS_gcf_28,NRPS
NRPS_gcf_280,NRPS
NRPS_gcf_281,NRPS
NRPS_gcf_282,NRPS
NRPS_gcf_283,NRPS
NRPS_gcf_284,NRPS
NRPS_gcf_285,NRPS
NRPS_gcf_286,NRPS
NRPS_gcf_287,NRPS
NRPS_gcf_288,NRPS
NRPS_gcf_289,NRPS
NRPS_gcf_29,NRPS
NRPS_gcf_290,NRPS
NRPS_gcf_291,NRPS
NRPS_gcf_292,NRPS
NRPS_gcf_293,NRPS
NRPS_gcf_294,NRPS
NRPS_gcf_295,NRPS
NRPS_gcf_296,NRPS
NRPS_gcf_297,NRPS
NRPS_gcf_298,NRPS
NRPS_gcf_299,NRPS
NRPS_gcf_3,NRPS
NRPS_gcf_30,NRPS
NRPS_gcf_300,NRPS
NRPS_gcf_301,NRPS
NRPS_gcf_302,NRPS
NRPS_gcf_303,NRPS
NRPS_gcf_304,NRPS
NRPS_gcf_305,NRPS
NRPS_gcf_306,NRPS
NRPS_gcf_307,NRPS
NRPS_gcf_308,NRPS
NRPS_gcf_309,NRPS
NRPS_gcf_31,NRPS
NRPS_gcf_310,NRPS
NRPS_gcf_311,NRPS
NRPS_gcf_312,NRPS
NRPS_gcf_313,NRPS
NRPS_gcf_314,NRPS
NRPS_gcf_315,NRPS
NRPS_gcf_316,NRPS
NRPS_gcf_317,NRPS
NRPS_gcf_318,NRPS
NRPS_gcf_319,NRPS
NRPS_gcf_32,NRPS
NRPS_gcf_320,NRPS
NRPS_gcf_321,NRPS
NRPS_gcf_322,NRPS
NRPS_gcf_323,NRPS
NRPS_gcf_324,NRPS
NRPS_gcf_325,NRPS
NRPS_gcf_326,NRPS
NRPS_gcf_327,NRPS
NRPS_gcf_328,NRPS
NRPS_gcf_329,NRPS
NRPS_gcf_33,NRPS
NRPS_gcf_330,NRPS
NRPS_gcf_331,NRPS
NRPS_gcf_332,NRPS
NRPS_gcf_333,NRPS
NRPS_gcf_334,NRPS
NRPS_gcf_335,NRPS
NRPS_gcf_336,NRPS
NRPS_gcf_337,NRPS
NRPS_gcf_338,NRPS
NRPS_gcf_339,NRPS
NRPS_gcf_34,NRPS
NRPS_gcf_340,NRPS
NRPS_gcf_341,NRPS
NRPS_gcf_342,NRPS
NRPS_gcf_343,NRPS
NRPS_gcf_344,NRPS
NRPS_gcf_345,NRPS
NRPS_gcf_346,NRPS
NRPS_gcf_347,NRPS
NRPS_gcf_348,NRPS
NRPS_gcf_349,NRPS
NRPS_gcf_35,NRPS
NRPS_gcf_350,NRPS
NRPS_gcf_351,NRPS
NRPS_gcf_352,NRPS
NRPS_gcf_353,NRPS
NRPS_gcf_354,NRPS
NRPS_gcf_355,NRPS
NRPS_gcf_356,NRPS
NRPS_gcf_357,NRPS
NRPS_gcf_358,NRPS
NRPS_gcf_359,NRPS
NRPS_gcf_36,NRPS
NRPS_gcf_360,NRPS
NRPS_gcf_361,NRPS
NRPS_gcf_362,NRPS
NRPS_gcf_363,NRPS
NRPS_gcf_364,NRPS
NRPS_gcf_365,NRPS
NRPS_gcf_366,NRPS
NRPS_gcf_367,NRPS
NRPS_gcf_368,NRPS
NRPS_gcf_369,NRPS
NRPS_gcf_37,NRPS
NRPS_gcf_370,NRPS
NRPS_gcf_371,NRPS
NRPS_gcf_372,NRPS
NRPS_gcf_373,NRPS
NRPS_gcf_374,NRPS
NRPS_gcf_375,NRPS
NRPS_gcf_376,NRPS
NRPS_gcf_377,NRPS
NRPS_gcf_378,NRPS
NRPS_gcf_379,NRPS
NRPS_gcf_38,NRPS
NRPS_gcf_380,NRPS
NRPS_gcf_381,NRPS
NRPS_gcf_382,NRPS
NRPS_gcf_383,NRPS
NRPS_gcf_384,NRPS
NRPS_gcf_385,NRPS
NRPS_gcf_386,NRPS
NRPS_gcf_387,NRPS
NRPS_gcf_388,NRPS
NRPS_gcf_389,NRPS
NRPS_gcf_39,NRPS
NRPS_gcf_390,NRPS
NRPS_gcf_391,NRPS
NRPS_gcf_392,NRPS
NRPS_gcf_393,NRPS
NRPS_gcf_394,NRPS
NRPS_gcf_395,NRPS
NRPS_gcf_396,NRPS
NRPS_gcf_397,NRPS
NRPS_gcf_398,NRPS
NRPS_gcf_399,NRPS
NRPS_gcf_4,NRPS
NRPS_gcf_40,NRPS
NRPS_gcf_400,NRPS
NRPS_gcf_401,NRPS
NRPS_gcf_402,NRPS
NRPS_gcf_403,NRPS
NRPS_gcf_404,NRPS
NRPS_gcf_405,NRPS
NRPS_gcf_406,NRPS
NRPS_gcf_407,NRPS
NRPS_gcf_408,NRPS
NRPS_gcf_409,NRPS
NRPS_gcf_41,NRPS
NRPS_gcf_410,NRPS
NRPS_gcf_411,NRPS
NRPS_gcf_412,NRPS
NRPS_gcf_413,NRPS
NRPS_gcf_414,NRPS
NRPS_gcf_415,NRPS
NRPS_gcf_416,NRPS
NRPS_gcf_417,NRPS
NRPS_gcf_418,NRPS
NRPS_gcf_419,NRPS
NRPS_gcf_42,NRPS
NRPS_gcf_420,NRPS
NRPS_gcf_421,NRPS
NRPS_gcf_422,NRPS
NRPS_gcf_423,NRPS
NRPS_gcf_424,NRPS
NRPS_gcf_425,NRPS
NRPS_gcf_426,NRPS
NRPS_gcf_427,NRPS
NRPS_gcf_428,NRPS
NRPS_gcf_429,NRPS
NRPS_gcf_43,NRPS
NRPS_gcf_430,NRPS
NRPS_gcf_431,NRPS
NRPS_gcf_432,NRPS
NRPS_gcf_433,NRPS
NRPS_gcf_434,NRPS
NRPS_gcf_435,NRPS
NRPS_gcf_436,NRPS
NRPS_gcf_437,NRPS
NRPS_gcf_438,NRPS
NRPS_gcf_439,NRPS
NRPS_gcf_44,NRPS
NRPS_gcf_440,NRPS
NRPS_gcf_441,NRPS
NRPS_gcf_442,NRPS
NRPS_gcf_443,NRPS
NRPS_gcf_444,NRPS
NRPS_gcf_445,NRPS
NRPS_gcf_446,NRPS
NRPS_gcf_447,NRPS
NRPS_gcf_448,NRPS
NRPS_gcf_449,NRPS
NRPS_gcf_45,NRPS
NRPS_gcf_450,NRPS
NRPS_gcf_451,NRPS
NRPS_gcf_452,NRPS
NRPS_gcf_453,NRPS
NRPS_gcf_454,NRPS
NRPS_gcf_455,NRPS
NRPS_gcf_456,NRPS
NRPS_gcf_457,NRPS
NRPS_gcf_458,NRPS
NRPS_gcf_459,NRPS
NRPS_gcf_46,NRPS
NRPS_gcf_460,NRPS
NRPS_gcf_461,NRPS
NRPS_gcf_462,NRPS
NRPS_gcf_463,NRPS
NRPS_gcf_464,NRPS
NRPS_gcf_465,NRPS
NRPS_gcf_466,NRPS
NRPS_gcf_467,NRPS
NRPS_gcf_468,NRPS
NRPS_gcf_469,NRPS
NRPS_gcf_47,NRPS
NRPS_gcf_470,NRPS
NRPS_gcf_471,NRPS
NRPS_gcf_472,NRPS
NRPS_gcf_473,NRPS
NRPS_gcf_474,NRPS
NRPS_gcf_475,NRPS
NRPS_gcf_476,NRPS
NRPS_gcf_477,NRPS
NRPS_gcf_478,NRPS
NRPS_gcf_479,NRPS
NRPS_gcf_48,NRPS
NRPS_gcf_480,NRPS
NRPS_gcf_481,NRPS
NRPS_gcf_482,NRPS
NRPS_gcf_483,NRPS
NRPS_gcf_484,NRPS
NRPS_gcf_485,NRPS
NRPS_gcf_486,NRPS
NRPS_gcf_487,NRPS
NRPS_gcf_488,NRPS
NRPS_gcf_489,NRPS
NRPS_gcf_49,NRPS
NRPS_gcf_490,NRPS
NRPS_gcf_491,NRPS
NRPS_gcf_492,NRPS
NRPS_gcf_493,NRPS
NRPS_gcf_494,NRPS
NRPS_gcf_495,NRPS
NRPS_gcf_496,NRPS
NRPS_gcf_497,NRPS
NRPS_gcf_498,NRPS
NRPS_gcf_499,NRPS
NRPS_gcf_5,NRPS
NRPS_gcf_50,NRPS
NRPS_gcf_500,NRPS
NRPS_gcf_501,NRPS
NRPS_gcf_502,NRPS
NRPS_gcf_503,NRPS
NRPS_gcf_504,NRPS
NRPS_gcf_505,NRPS
NRPS_gcf_506,NRPS
NRPS_gcf_507,NRPS
NRPS_gcf_508,NRPS
NRPS_gcf_509,NRPS
NRPS_gcf_51,NRPS
NRPS_gcf_510,NRPS
NRPS_gcf_511,NRPS
NRPS_gcf_512,NRPS
NRPS_gcf_513,NRPS
NRPS_gcf_514,NRPS
NRPS_gcf_515,NRPS
NRPS_gcf_516,NRPS
NRPS_gcf_517,NRPS
NRPS_gcf_518,NRPS
NRPS_gcf_519,NRPS
NRPS_gcf_52,NRPS
NRPS_gcf_520,NRPS
NRPS_gcf_521,NRPS
NRPS_gcf_522,NRPS
NRPS_gcf_523,NRPS
NRPS_gcf_524,NRPS
NRPS_gcf_525,NRPS
NRPS_gcf_526,NRPS
NRPS_gcf_527,NRPS
NRPS_gcf_528,NRPS
NRPS_gcf_529,NRPS
NRPS_gcf_53,NRPS
NRPS_gcf_530,NRPS
NRPS_gcf_531,NRPS
NRPS_gcf_532,NRPS
NRPS_gcf_533,NRPS
NRPS_gcf_534,NRPS
NRPS_gcf_535,NRPS
NRPS_gcf_536,NRPS
NRPS_gcf_537,NRPS
NRPS_gcf_538,NRPS
NRPS_gcf_539,NRPS
NRPS_gcf_54,NRPS
NRPS_gcf_540,NRPS
NRPS_gcf_541,NRPS
NRPS_gcf_542,NRPS
NRPS_gcf_543,NRPS
NRPS_gcf_544,NRPS
NRPS_gcf_545,NRPS
NRPS_gcf_546,NRPS
NRPS_gcf_547,NRPS
NRPS_gcf_548,NRPS
NRPS_gcf_549,NRPS
NRPS_gcf_55,NRPS
NRPS_gcf_550,NRPS
NRPS_gcf_551,NRPS
NRPS_gcf_552,NRPS
NRPS_gcf_553,NRPS
NRPS_gcf_554,NRPS
NRPS_gcf_555,NRPS
NRPS_gcf_556,NRPS
NRPS_gcf_557,NRPS
NRPS_gcf_558,NRPS
NRPS_gcf_559,NRPS
NRPS_gcf_56,NRPS
NRPS_gcf_560,NRPS
NRPS_gcf_561,NRPS
NRPS_gcf_562,NRPS
NRPS_gcf_563,NRPS
NRPS_gcf_564,NRPS
NRPS_gcf_565,NRPS
NRPS_gcf_566,NRPS
NRPS_gcf_567,NRPS
NRPS_gcf_568,NRPS
NRPS_gcf_569,NRPS
NRPS_gcf_57,NRPS
NRPS_gcf_570,NRPS
NRPS_gcf_571,NRPS
NRPS_gcf_572,NRPS
NRPS_gcf_573,NRPS
NRPS_gcf_574,NRPS
NRPS_gcf_575,NRPS
NRPS_gcf_576,NRPS
NRPS_gcf_577,NRPS
NRPS_gcf_578,NRPS
NRPS_gcf_579,NRPS
NRPS_gcf_58,NRPS
NRPS_gcf_580,NRPS
NRPS_gcf_581,NRPS
NRPS_gcf_582,NRPS
NRPS_gcf_583,NRPS
NRPS_gcf_584,NRPS
NRPS_gcf_585,NRPS
NRPS_gcf_586,NRPS
NRPS_gcf_587,NRPS
NRPS_gcf_588,NRPS
NRPS_gcf_589,NRPS
NRPS_gcf_59,NRPS
NRPS_gcf_590,NRPS
NRPS_gcf_591,NRPS
NRPS_gcf_592,NRPS
NRPS_gcf_593,NRPS
NRPS_gcf_594,NRPS
NRPS_gcf_595,NRPS
NRPS_gcf_596,NRPS
